location_id,datetime_beginning,temp_f,dewpoint_f,humidity,windspeed_mph,pressure_millibars,cloud_percentage,precip_rate_mm_per_hour,weather_conditions,horizontal_irradiance_watts_per_m2,created_at
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 21:00:00.000000 UTC,78.26,55.15,45,3.91,1017,2,0,Sunny,596.6096,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 22:00:00.000000 UTC,76.27,53.98,46,4.09,1017,4,0,Sunny,438.335,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-14 23:00:00.000000 UTC,75.53,55.08,49,3.06,1017,3,0,Sunny,250.5004,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 00:00:00.000000 UTC,73.51,57.17,57,3.01,1017,2,0,Sunny,45.8914,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 01:00:00.000000 UTC,70.55,58.73,66,1.68,1017,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 02:00:00.000000 UTC,67.66,56.93,69,1.12,1018,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 03:00:00.000000 UTC,65.47,57.9,77,1.68,1019,2,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 04:00:00.000000 UTC,62.36,55.4,78,1.08,1019.9,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 05:00:00.000000 UTC,60.32,54.9,82,0.29,1019,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 06:00:00.000000 UTC,58.45,54.32,86,0,1020.5,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 07:00:00.000000 UTC,57.8,54.7,89,1.41,1020.9,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 08:00:00.000000 UTC,56.74,54.28,91,0.85,1020.9,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 09:00:00.000000 UTC,56.88,54.53,92,0,1020.9,77,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 10:00:00.000000 UTC,56.02,53.28,91,1.04,1020.9,76,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 11:00:00.000000 UTC,55.96,53.57,92,0.48,1020.9,3,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 12:00:00.000000 UTC,55.78,53.49,92,0.53,1021.9,2,0,Sunny,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 13:00:00.000000 UTC,55.57,53.58,93,0,1021.9,1,0,Sunny,168.7709,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 14:00:00.000000 UTC,58.98,56.77,92,0.62,1020.9,0,0,Sunny,364.5712,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 15:00:00.000000 UTC,62.05,58.64,89,1.68,1020.9,0,0,Sunny,535.6663,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 16:00:00.000000 UTC,68.73,59.28,72,1.73,1020.9,0,0,Sunny,670.3784,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 17:00:00.000000 UTC,73.44,58.84,60,1.95,1019.9,1,0,Sunny,759.51,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 18:00:00.000000 UTC,75.87,57.65,53,3.01,1019.5,2,0,Sunny,796.9711,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 19:00:00.000000 UTC,78.22,58.36,51,3.91,1018.9,0,0,Sunny,780.1965,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 20:00:00.000000 UTC,79.03,57.87,48,2.72,1017.9,18,0,Mostly Sunny,708.663,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 21:00:00.000000 UTC,78,57.68,50,1.95,1017,0,0,Sunny,592.0792,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 22:00:00.000000 UTC,77.15,60.83,57,1.97,1017,0,0,Sunny,433.5384,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-15 23:00:00.000000 UTC,76.66,61.54,60,1.6,1017.6,0,0,Sunny,245.49,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 00:00:00.000000 UTC,74.32,61.01,63,1.39,1017.9,0,0,Sunny,40.7437,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 01:00:00.000000 UTC,70.71,59.63,68,1.68,1017,4,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 02:00:00.000000 UTC,67.49,59.65,76,0,1018.9,2,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 03:00:00.000000 UTC,65.49,59.18,80,0,1018.9,18,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 04:00:00.000000 UTC,63.49,58.17,83,0,1019,6,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 05:00:00.000000 UTC,62.18,58.01,86,0,1019.9,75,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 06:00:00.000000 UTC,61.09,57.09,87,0.56,1019.5,88,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 07:00:00.000000 UTC,62.11,58.43,88,0.06,1019,95,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 08:00:00.000000 UTC,61.8,58.62,89,0,1018.9,97,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 09:00:00.000000 UTC,61.71,58.46,89,0.77,1018.9,96,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 10:00:00.000000 UTC,62.31,58.99,89,0,1018.9,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 11:00:00.000000 UTC,61.45,58.7,91,0.07,1019,96,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 12:00:00.000000 UTC,61.89,59.23,91,0.08,1019.9,79,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 13:00:00.000000 UTC,62.12,59.77,92,0,1020,0,0,Sunny,166.1064,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 14:00:00.000000 UTC,64.14,61.91,92,0.62,1019.9,0,0,Sunny,361.8654,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 15:00:00.000000 UTC,67.03,63.73,89,1.2,1019.9,96,0,Cloudy,182.9543,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 16:00:00.000000 UTC,71.06,62.91,75,0.27,1019.9,93,0,Mostly Cloudy,276.3906,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 17:00:00.000000 UTC,73.54,62.59,69,2.42,1019,96,0,Cloudy,261.3912,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 18:00:00.000000 UTC,77.31,64.13,64,2.2,1018.9,95,0,Mostly Cloudy,299.8916,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 19:00:00.000000 UTC,77.85,61.78,58,1.39,1018,94,0,Mostly Cloudy,296.7159,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 20:00:00.000000 UTC,78.83,63.56,60,1.95,1017,98,0,Cloudy,217.0279,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 21:00:00.000000 UTC,79.74,63.71,58,1.68,1016.9,95,0,Mostly Cloudy,221.535,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 22:00:00.000000 UTC,77.5,63.56,62,1.39,1016,97,0,Cloudy,138.3008,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-16 23:00:00.000000 UTC,76.6,63.29,63,0.08,1016,98,0,Cloudy,71.6964,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 00:00:00.000000 UTC,75.75,64.93,69,1.12,1016,77,0,Mostly Cloudy,24.8056,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 01:00:00.000000 UTC,71.46,63.11,75,1.39,1017,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 02:00:00.000000 UTC,67.46,61.36,81,0,1017.9,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 03:00:00.000000 UTC,64.87,59.55,83,1.68,1018,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 04:00:00.000000 UTC,63.21,59.59,88,0.62,1018.9,76,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 05:00:00.000000 UTC,63.39,59.53,87,0.95,1019,82,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 06:00:00.000000 UTC,63.07,59.1,87,0.56,1018,49,0,Partly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 07:00:00.000000 UTC,61.61,57.47,86,1.39,1018,3,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 08:00:00.000000 UTC,60.32,56.71,88,0,1018,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 09:00:00.000000 UTC,58.05,55.15,90,0.86,1018.9,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 10:00:00.000000 UTC,58.04,54.94,89,0.35,1018.9,2,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 11:00:00.000000 UTC,57.03,54.13,90,0,1019,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 12:00:00.000000 UTC,55.91,53.27,91,0,1019.9,0,0,Sunny,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 13:00:00.000000 UTC,56.15,53.58,91,0,1019.9,1,0,Sunny,163.426,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 14:00:00.000000 UTC,58.21,56.09,93,1.12,1019.9,1,0,Sunny,359.1341,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 15:00:00.000000 UTC,63.43,60.65,91,2.8,1019.9,0,0,Sunny,529.9693,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 16:00:00.000000 UTC,70.37,63.18,78,3.36,1019,19,0,Mostly Sunny,662.3767,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 17:00:00.000000 UTC,75.35,64.21,68,3.39,1018.9,1,0,Sunny,752.8713,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 18:00:00.000000 UTC,78.36,62.38,58,3.24,1018,0,0,Sunny,789.7162,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 19:00:00.000000 UTC,80.28,62.02,54,4.47,1017.9,0,0,Sunny,772.281,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 20:00:00.000000 UTC,81.19,61.29,51,3.91,1017,1,0,Sunny,701.742,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 21:00:00.000000 UTC,81.15,60.78,50,3.91,1016,0,0,Sunny,582.8967,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 22:00:00.000000 UTC,78.4,57.32,48,3.36,1016,0,0,Sunny,423.8358,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-17 23:00:00.000000 UTC,76.35,58.25,54,3.06,1016.9,0,0,Sunny,235.3924,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 00:00:00.000000 UTC,74.43,59,59,1.39,1017,0,0,Sunny,30.4033,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 01:00:00.000000 UTC,69.93,58.41,67,0,1017,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 02:00:00.000000 UTC,65.33,56.86,74,0.56,1018,0,0,Hazy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 03:00:00.000000 UTC,62.05,55.49,79,0.21,1018.9,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 04:00:00.000000 UTC,59.69,54.37,83,0,1018,0,0,Hazy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 05:00:00.000000 UTC,57.93,53.97,87,0.56,1019,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 06:00:00.000000 UTC,57.14,54.23,90,1.64,1019.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 07:00:00.000000 UTC,55.82,53.11,91,1.12,1019.9,0,0,Mist and Fog,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 08:00:00.000000 UTC,55.88,53.08,90,0.74,1019,0,0,Mist and Fog,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 09:00:00.000000 UTC,55.78,53.12,91,1.12,1019,0,0,Mist and Fog,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 10:00:00.000000 UTC,55.87,53.28,91,1.68,1019,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 11:00:00.000000 UTC,55.73,53.43,92,0.56,1019.9,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 12:00:00.000000 UTC,55.7,53.2,91,0,1020,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 13:00:00.000000 UTC,54.82,52.03,90,0.56,1020.9,0,0,Mist and Fog,160.7293,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 14:00:00.000000 UTC,58,55.12,90,1.04,1019.9,0,0,Sunny,356.3774,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 15:00:00.000000 UTC,61.43,57.41,87,1.39,1019.9,0,0,Sunny,527.0701,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 16:00:00.000000 UTC,68.87,60.04,73,2.27,1018.9,0,0,Sunny,661.1573,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 17:00:00.000000 UTC,74.63,61.54,64,2.32,1017.9,0,0,Sunny,749.4849,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 18:00:00.000000 UTC,79.54,63.82,59,1.15,1016.9,0,0,Sunny,786.018,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 19:00:00.000000 UTC,82.39,61.93,50,0.83,1015.9,0,0,Sunny,768.2537,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 20:00:00.000000 UTC,84.14,60.45,45,1.39,1014.9,0,0,Sunny,697.3908,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 21:00:00.000000 UTC,84.16,61.81,47,2.51,1014,0,0,Sunny,578.2488,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 22:00:00.000000 UTC,83.09,61.07,47,2.8,1013.9,0,0,Sunny,418.9389,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-18 23:00:00.000000 UTC,81.11,63.72,56,1.68,1013.9,0,0,Sunny,230.3114,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 00:00:00.000000 UTC,78.54,65.14,64,1.33,1014,1,0,Sunny,25.2156,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 01:00:00.000000 UTC,74.47,63.15,68,0.83,1014.3,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 02:00:00.000000 UTC,70.04,62.15,76,1.12,1015.5,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 03:00:00.000000 UTC,67,60.77,80,1.68,1015.9,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 04:00:00.000000 UTC,65.91,60.67,83,2.24,1015.9,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 05:00:00.000000 UTC,63.79,59.06,85,1.68,1015.9,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 06:00:00.000000 UTC,63.87,58.96,84,1.39,1015.9,3,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 07:00:00.000000 UTC,65.84,59.46,80,1.68,1015,2,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 08:00:00.000000 UTC,65.85,57.58,75,1.01,1015,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 09:00:00.000000 UTC,65.21,57.81,77,1.01,1014.9,2,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 10:00:00.000000 UTC,64.3,57.55,79,0.77,1015,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 11:00:00.000000 UTC,63.49,57.29,80,0.77,1015,2,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 12:00:00.000000 UTC,64.62,58.01,79,1.6,1014.9,2,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 13:00:00.000000 UTC,65.39,58.96,80,1.04,1015,2,0,Sunny,158.0158,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 14:00:00.000000 UTC,67.24,61.23,81,2.13,1015.9,1,0,Sunny,353.5947,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 15:00:00.000000 UTC,70.35,61.16,73,4.18,1015.9,79,0,Mostly Cloudy,350.2575,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 16:00:00.000000 UTC,73.27,61.04,66,6.33,1014,17,0,Mostly Sunny,656.7617,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 17:00:00.000000 UTC,74.15,61,64,5.03,1014,42,0,Partly Cloudy,716.9294,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 18:00:00.000000 UTC,76.37,62.21,62,4.47,1013,80,0,Mostly Cloudy,507.5313,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 19:00:00.000000 UTC,76.7,63.03,63,3.84,1013,46,0,Partly Cloudy,724.6482,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 20:00:00.000000 UTC,77.89,62.65,59,3.57,1013,98,0,Cloudy,208.4461,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 21:00:00.000000 UTC,78.03,66.68,68,3.19,1011.1,98,0,Cloudy,166.6241,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 22:00:00.000000 UTC,76.44,65.84,70,3.84,1012,100,0.04,Rain Showers,104.9826,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-19 23:00:00.000000 UTC,75.63,67.07,75,1.95,1012,95,0,Mostly Cloudy,85.2968,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 00:00:00.000000 UTC,74.18,63.61,70,2.95,1011,90,0,Mostly Cloudy,9.3608,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 01:00:00.000000 UTC,73.15,62.56,69,3.29,1013,99,0,Heavy Rain,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 02:00:00.000000 UTC,69.47,64.62,85,2.53,1013,81,1.7,Light Rain,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 03:00:00.000000 UTC,66.43,63.11,89,5.07,1013,99,1.08,Rain,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 04:00:00.000000 UTC,65.36,61.76,88,4.87,1011.1,100,0.7,Rain Showers,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 05:00:00.000000 UTC,64.3,61.78,92,3.75,1016,100,0,Rain,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 06:00:00.000000 UTC,63.39,60.54,90,3.29,1015.5,100,3.89,Heavy Rain,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 07:00:00.000000 UTC,62.96,60.33,91,1.17,1014.1,99,6.56,Light Rain,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 08:00:00.000000 UTC,63.27,60.5,91,2.4,1015,100,0.68,Rain Showers,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 09:00:00.000000 UTC,62.04,59.15,90,2.9,1015,100,1.7,Scattered Showers,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 10:00:00.000000 UTC,62.26,59.36,90,3.14,1016,100,6.99,Heavy Rain,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 11:00:00.000000 UTC,62.22,59.37,90,5.59,1015.9,100,7.04,Light Rain,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 12:00:00.000000 UTC,61.02,58.42,91,1.04,1014,99,2.28,Light Rain,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 13:00:00.000000 UTC,60.97,58.37,91,0.95,1015.9,100,2.1,Rain,39.8975,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 14:00:00.000000 UTC,61.12,58.36,91,1.2,1016,100,2.29,Light Rain,87.6965,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 15:00:00.000000 UTC,60.98,58.14,90,4.13,1015.9,100,0.24,Light Rain,130.2925,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 16:00:00.000000 UTC,61.79,59.17,91,3.36,1015,100,0.65,Light Rain,163.7022,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 17:00:00.000000 UTC,63.28,61.12,93,2.18,1015.5,97,0.15,Rain Showers,246.9481,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 18:00:00.000000 UTC,66.5,63.73,91,1.41,1014.9,44,0,Partly Cloudy,743.1947,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 19:00:00.000000 UTC,69.83,66.35,89,1.76,1013.9,46,0,Partly Cloudy,720.5991,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2023-09-20 20:00:00.000000 UTC,74.63,68.58,81,2.83,1012,1,0,Sunny,688.5662,2023-11-16 13:19:09.119975 UTC
